t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1758498510,185,2968,169.95675675675676,2,574.9044611274179,7.0,13.0,1471.0,2933.96,2955.96,2968.0
1758498540,187,2968,168.1711229946524,2,572.064449166652,7.0,13.0,1471.0,2933.6800000000003,2955.6800000000003,2968.0
1758498570,189,2968,166.43386243386243,2,569.2626456200162,7.0,12.5,1471.0,2933.4,2955.4,2968.0
1758498780,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758498810,58,4523,730.9827586206897,2,1385.5040059757,34.0,406.25,4349.6,4497.26,4523.0,4523.0
1758498840,59,4523,718.7457627118644,2,1376.720498431218,32.0,211.0,4348.0,4494.4,4523.0,4523.0
1758498870,60,4523,706.9166666666666,2,1368.0753806626087,32.0,194.75,4347.05,4491.54,4523.0,4523.0
1758498900,61,4523,695.4426229508197,2,1359.5834965727574,32.0,178.5,4346.1,4488.679999999999,4523.0,4523.0
1758498930,62,4523,684.3709677419355,2,1351.2085693303736,28.5,162.25,4345.15,4485.820000000001,4523.0,4523.0
1758498960,62,4523,684.3709677419355,2,1351.2085693303736,28.5,162.25,4345.15,4485.820000000001,4523.0,4523.0
1758498990,63,4523,673.6349206349206,2,1342.9736901031486,25.0,146.0,4344.2,4482.96,4523.0,4523.0
1758499020,89,4523,481.2134831460674,2,1166.837094962178,13.0,120.0,4291.5,4408.6,4523.0,4523.0
1758499050,91,4523,470.84615384615387,2,1155.893218088908,12.0,120.0,4283.999999999999,4402.879999999999,4523.0,4523.0
1758499080,93,4523,460.86021505376345,2,1145.2642716800824,11.0,93.5,4276.5,4397.160000000001,4523.0,4523.0
1758499110,95,4523,451.29473684210524,2,1134.9110835326246,10.0,67.0,4268.999999999999,4391.44,4523.0,4523.0
1758499140,97,4523,442.1546391752577,2,1124.8106075784324,10.0,64.5,4261.5,4385.719999999998,4523.0,4523.0
1758499170,99,4523,433.3838383838384,2,1114.9652662940937,10.0,62.0,4254.0,4380.0,4523.0,4523.0
1758499200,101,4523,424.9504950495049,2,1105.3688558688239,9.0,61.0,4171.699999999993,4378.719999999999,4520.14,4523.0
1758499230,103,4523,416.8252427184466,2,1096.015210528348,9.0,60.0,4089.399999999998,4377.4400000000005,4517.279999999999,4523.0
1758499260,105,4523,408.9904761904762,2,1086.8946811836684,9.0,56.0,4007.0999999999904,4376.16,4514.42,4523.0
1758499290,107,4523,401.4766355140187,2,1077.9808023791554,9.0,52.0,3924.799999999995,4374.88,4511.56,4523.0
1758499320,109,4523,394.23853211009174,2,1069.2764592374167,9.0,52.0,3842.5,4373.6,4508.700000000001,4523.0
1758499350,111,4523,387.2522522522523,2,1060.777146233908,9.0,52.0,3760.199999999993,4372.32,4505.839999999999,4523.0
1758499380,114,4523,380.780701754386,2,1047.7984484865544,9.0,52.0,3636.75,4370.4,4501.549999999999,4523.0
1758499410,116,4523,374.3448275862069,2,1039.793007021722,9.0,50.25,3554.449999999993,4369.12,4498.69,4523.0
1758499440,118,4523,368.1101694915254,2,1031.9698430621481,9.0,46.75,3472.149999999998,4367.84,4495.83,4523.0
1758499470,120,4523,362.075,2,1024.3194269588848,8.5,44.25,3429.2,4366.5599999999995,4492.969999999998,4523.0
1758499500,130,4523,334.55384615384617,2,988.46057636691,8.0,37.25,3411.2,4360.16,4478.67,4523.0
1758499530,164,4523,266.3414634146341,1,889.4719357041048,7.0,21.0,2191.75,4342.3,4430.049999999999,4523.0
1758499560,166,4523,263.18674698795184,1,884.5289902604504,7.0,21.0,2191.65,4341.54,4427.190000000001,4523.0
1758499590,168,4523,260.125,1,879.6614699114123,7.0,20.75,2191.55,4340.78,4424.33,4523.0
1758499620,170,4523,257.13529411764705,1,874.8726294049126,7.0,20.25,2191.45,4340.0199999999995,4421.469999999998,4523.0
1758499650,172,4523,254.22093023255815,1,870.1587460354883,7.0,19.75,2191.35,4339.26,4418.6100000000015,4523.0
1758499680,174,4523,251.35632183908046,1,865.5244389280805,7.0,19.25,2191.25,4338.5,4415.75,4523.0
1758499710,176,4523,248.54545454545453,1,860.9659413750303,7.0,18.75,2191.15,4337.74,4412.8899999999985,4523.0
1758499740,178,4523,245.80337078651687,1,856.4764571022922,7.0,18.25,2191.05,4336.98,4410.030000000002,4523.0
1758499770,180,4523,243.12222222222223,1,852.0558487187424,7.0,18.0,2175.3999999999965,4336.22,4407.17,4523.0
1758499800,190,4523,230.56315789473683,1,830.927711097265,7.0,15.25,2019.3999999999965,4332.42,4392.870000000001,4523.0
1758499830,192,4523,228.203125,1,826.8875506085697,7.0,14.5,1988.1999999999982,4331.66,4390.009999999999,4523.0
1758499860,194,4523,225.9020618556701,1,822.9025186042759,6.5,13.5,1957.0,4330.9,4387.1500000000015,4523.0
1758499890,196,4523,223.6530612244898,1,818.9727599745455,6.0,13.0,1925.799999999993,4330.14,4384.29,4523.0
1758499980,1,1384,1384.0,1384,0.0,1384.0,1384.0,1384.0,1384.0,1384.0,1384.0
1758500010,34,3245,938.8235294117648,3,1225.3383075356937,109.0,1771.0,3232.25,3245.0,3245.0,3245.0
1758500040,34,3245,938.8235294117648,3,1225.3383075356937,109.0,1771.0,3232.25,3245.0,3245.0,3245.0
1758500070,35,3245,912.4,3,1217.263594634921,109.0,1771.0,3231.4,3245.0,3245.0,3245.0
1758500100,44,3245,727.4090909090909,3,1143.5830740953163,87.0,1537.75,3220.0,3245.0,3245.0,3245.0
1758500130,44,3245,727.4090909090909,3,1143.5830740953163,87.0,1537.75,3220.0,3245.0,3245.0,3245.0
1758500160,77,3245,419.7012987012987,2,931.6021438041007,11.0,103.5,3191.5,3235.48,3245.0,3245.0
1758500190,78,3245,414.3974358974359,2,926.7176308164571,11.0,100.75,3191.25,3235.14,3245.0,3245.0
1758500220,79,3245,409.2278481012658,2,921.9037291828292,11.0,98.0,3191.0,3234.8,3245.0,3245.0
1758500250,80,3245,404.1875,2,917.1589745795975,10.5,98.0,3186.2000000000003,3234.46,3245.0,3245.0
1758500280,81,3245,399.38271604938274,2,912.4339916933886,11.0,98.0,3181.399999999999,3234.12,3245.0,3245.0
1758500310,82,3245,394.5731707317073,2,907.8294835062121,10.5,98.0,3176.5999999999995,3233.78,3245.0,3245.0
1758500340,83,3245,389.87951807228916,2,903.2896707089708,10.0,98.0,3171.7999999999997,3233.44,3245.0,3245.0
1758500370,84,3245,385.29761904761904,2,898.8132172550285,9.5,95.25,3167.0,3233.1,3245.0,3245.0
1758500400,85,3245,380.81176470588235,2,894.4038250370445,9.0,92.5,3162.2000000000003,3232.76,3245.0,3245.0
1758500430,86,3245,376.4418604651163,2,890.0501057230848,9.0,89.75,3157.399999999999,3232.42,3245.0,3245.0
1758500460,87,3245,372.1609195402299,2,885.760740879198,9.0,87.0,3152.5999999999995,3232.08,3245.0,3245.0
1758500490,88,3245,367.97727272727275,2,881.5295090577529,8.5,87.0,3147.7999999999997,3231.74,3245.0,3245.0
1758500520,89,3245,363.8988764044944,2,877.3505706094476,8.0,87.0,3143.0,3231.4,3245.0,3245.0
1758500550,90,3245,359.9,2,873.2321602059659,8.0,87.0,3138.2000000000003,3231.06,3245.0,3245.0
1758500580,92,3245,354.7717391304348,2,864.4553783571298,8.0,87.0,3128.5999999999995,3230.38,3245.0,3245.0
1758500610,93,3245,351.0,2,860.5134968499154,8.0,87.0,3123.7999999999997,3230.04,3245.0,3245.0
1758500640,94,3245,347.3085106382979,2,856.6225756604197,8.0,87.0,3119.0,3229.7,3245.0,3245.0
1758500670,95,3245,343.70526315789476,2,852.777375773759,8.0,87.0,3114.199999999999,3229.36,3245.0,3245.0
1758500700,96,3245,340.1770833333333,2,848.9812842124273,8.0,84.0,3109.399999999999,3229.02,3245.0,3245.0
1758500730,97,3245,336.7113402061856,2,845.2374291528349,8.0,81.0,3104.5999999999995,3228.68,3245.0,3245.0
1758500760,98,3245,333.31632653061223,2,841.5406416111308,8.0,78.0,3099.7999999999997,3228.34,3245.0,3245.0
1758500790,99,3245,329.979797979798,2,837.893982624488,8.0,75.0,3095.0,3228.0,3245.0,3245.0
1758500820,100,3245,326.71,2,834.2924576846509,7.5,71.5,3075.0499999999956,3227.36,3244.83,3245.0
1758500850,101,3245,323.5049504950495,2,830.7351999736424,7.0,68.0,3055.0999999999967,3226.72,3244.66,3245.0
1758500880,102,3245,320.421568627451,2,827.1987853117757,7.5,64.5,3035.149999999998,3226.08,3244.49,3245.0
1758500910,104,3245,314.34615384615387,2,820.2877753288755,7.0,58.0,2995.25,3224.7999999999997,3244.15,3245.0
1758500940,105,3245,311.4,2,816.8925830901466,7.0,55.0,2975.2999999999956,3224.16,3243.98,3245.0
1758500970,106,3245,308.49056603773585,2,813.5449558249674,6.5,52.0,2955.3499999999967,3223.52,3243.81,3245.0
1758501000,107,3245,305.6448598130841,2,810.2332793863852,6.0,49.0,2935.399999999998,3222.88,3243.64,3245.0
1758501030,108,3245,302.8425925925926,2,806.9639091634031,6.0,46.5,2915.449999999999,3222.24,3243.47,3245.0
1758501060,109,3245,300.091743119266,2,803.7325603347819,6.0,44.0,2895.5,3221.6,3243.3,3245.0
1758501090,110,3245,297.4,2,800.5351673277323,6.0,41.5,2875.5499999999956,3220.96,3243.13,3245.0
1758501120,110,3245,297.4,2,800.5351673277323,6.0,41.5,2875.5499999999956,3220.96,3243.13,3245.0
1758501150,111,3245,294.7477477477477,2,797.3778329735586,6.0,39.0,2855.5999999999967,3220.3199999999997,3242.96,3245.0
1758501180,112,3245,292.14285714285717,2,794.2564754393562,6.0,38.5,2835.649999999998,3219.68,3242.79,3245.0
1758501211,113,3245,289.60176991150445,2,791.1639993866067,6.0,38.0,2815.699999999999,3219.04,3242.62,3245.0
1758501241,114,3245,287.0964912280702,2,788.1095670794086,6.0,37.5,2795.75,3218.4,3242.45,3245.0
1758501271,115,3245,284.62608695652176,2,785.0924346167453,6.0,37.0,2775.7999999999956,3217.7599999999998,3242.28,3245.0
1758501301,116,3245,282.19827586206895,2,782.1087683706269,6.0,36.75,2755.8499999999967,3217.12,3242.11,3245.0
1758501331,117,3245,279.8119658119658,2,779.1579775587977,6.0,36.5,2735.899999999998,3216.48,3241.94,3245.0
1758501361,118,3245,277.47457627118644,2,776.2364684190411,6.0,36.25,2715.949999999999,3215.84,3241.77,3245.0
1758501391,119,3245,275.1764705882353,2,773.3467729977813,6.0,36.0,2696.0,3215.2,3241.6,3245.0
1758501421,120,3245,272.9166666666667,2,770.4883378166633,6.0,35.75,2695.1499999999996,3214.56,3241.43,3245.0
1758501451,121,3245,270.6942148760331,2,767.6606220956324,6.0,35.5,2694.2999999999997,3213.92,3241.26,3245.0
1758501481,122,3245,268.5,2,764.8659608170107,6.0,35.25,2693.45,3213.2799999999997,3241.09,3245.0
1758501511,123,3245,266.3577235772358,2,762.095258127453,6.0,35.0,2692.6,3212.64,3240.92,3245.0
1758501541,124,3245,264.25,2,759.3537970039988,6.0,33.25,2691.75,3212.0,3240.75,3245.0
1758501571,125,3245,262.176,2,756.6410819131548,6.0,31.5,2690.8999999999996,3211.36,3240.58,3245.0
1758501601,126,3245,260.12698412698415,2,753.9593409103913,5.5,29.75,2690.0499999999997,3210.72,3240.41,3245.0
1758501631,127,3245,258.1102362204724,2,751.3053215332828,5.0,28.0,2689.2,3210.08,3240.24,3245.0
1758501661,128,3245,256.1328125,2,748.6759164626843,5.0,26.25,2688.35,3209.44,3240.0699999999997,3245.0
1758501691,129,3245,254.1782945736434,2,746.0759999156879,5.0,24.5,2687.5,3208.7999999999997,3239.8999999999996,3245.0
1758501721,130,3245,252.24615384615385,2,743.5050456399534,5.0,22.75,2686.6499999999996,3208.16,3239.73,3245.0
1758501751,131,3245,250.3587786259542,2,740.9548524469293,5.0,21.0,2685.7999999999997,3207.5199999999995,3239.56,3245.0
1758501781,132,3245,248.50757575757575,2,738.4277241267175,5.0,19.5,2684.95,3206.88,3239.39,3245.0
1758501811,133,3245,246.66917293233084,2,735.9307930427651,5.0,18.0,2684.1,3206.24,3239.22,3245.0
1758501841,134,3245,244.8582089552239,2,733.4585611656216,5.0,16.5,2683.25,3205.6000000000004,3239.05,3245.0
1758501871,135,3245,243.06666666666666,2,731.013079491783,5.0,15.0,2682.3999999999996,3204.96,3238.8799999999997,3245.0
1758501901,136,3245,241.3014705882353,2,728.5914601816805,5.0,14.75,2681.55,3204.3199999999997,3238.71,3245.0
1758501931,137,3245,239.56934306569343,2,726.1909366042672,5.0,14.5,2680.7,3203.6800000000003,3238.54,3245.0
1758501961,138,3245,237.85507246376812,2,723.8159477988523,5.0,14.25,2679.85,3203.04,3238.37,3245.0
1758501991,139,3245,236.17985611510792,2,721.4590515542407,5.0,14.0,2679.0,3202.3999999999996,3238.2,3245.0
1758502021,140,3245,234.5142857142857,2,719.1292745143357,5.0,13.5,2633.5999999999894,3201.76,3238.03,3245.0
1758502051,141,3245,232.87234042553192,2,716.8215543142403,5.0,13.0,2588.2000000000053,3201.12,3237.86,3245.0
1758502081,142,3245,231.26760563380282,2,714.5310411244543,5.0,12.5,2542.7999999999947,3200.4799999999996,3237.69,3245.0
1758502111,143,3245,229.67832167832168,2,712.2642392389021,5.0,12.0,2497.3999999999846,3199.84,3237.52,3245.0
1758502141,144,3245,228.10416666666666,2,710.0207592626543,5.0,12.0,2452.0,3199.2,3237.3500000000004,3245.0
1758502171,145,3245,226.55862068965519,2,707.7958340653798,5.0,12.0,2406.5999999999894,3198.5599999999995,3237.18,3245.0
1758502201,146,3245,225.03424657534248,2,705.5913872175846,5.0,12.0,2361.2000000000053,3197.92,3237.01,3245.0
1758502231,147,3245,223.52380952380952,2,703.4092549211133,5.0,12.0,2315.7999999999947,3197.2799999999997,3236.84,3245.0
1758502261,148,3245,222.03378378378378,2,701.2469497724587,5.0,12.0,2270.3999999999846,3196.6400000000003,3236.67,3245.0
1758502291,149,3245,220.5771812080537,2,699.0999926663243,5.0,12.0,2225.0,3196.0,3236.5,3245.0
1758502321,150,3245,219.14,2,696.9723693405365,5.0,12.0,2179.5999999999894,3195.9,3236.33,3245.0
1758502351,151,3245,217.71523178807948,2,694.8658419914207,5.0,12.0,2134.2000000000053,3195.8,3236.16,3245.0
1758502381,152,3245,216.31578947368422,2,692.7760206938309,5.0,12.0,2088.7999999999947,3195.7,3235.99,3245.0
1758502411,153,3245,214.9281045751634,2,690.7067043079784,5.0,12.0,2043.3999999999846,3195.6,3235.82,3245.0
1758502441,153,3245,214.9281045751634,2,690.7067043079784,5.0,12.0,2043.3999999999846,3195.6,3235.82,3245.0
1758502471,154,3245,213.55194805194805,2,688.6575748902329,5.0,12.0,1998.0,3195.5,3235.6499999999996,3245.0
1758502501,155,3245,212.20645161290324,2,686.6224004045654,5.0,12.0,1952.5999999999897,3195.4,3235.48,3245.0
1758502531,156,3245,210.87179487179486,2,684.6068871323278,5.0,11.75,1907.2000000000053,3195.2999999999997,3235.31,3245.0
1758502561,157,3245,209.56050955414014,2,682.60687467501,5.0,11.5,1861.7999999999947,3195.2,3235.14,3245.0
1758502591,158,3245,208.25316455696202,2,680.6279035881413,5.0,11.25,1816.3999999999846,3195.1,3234.97,3245.0
1758502621,159,3245,206.9748427672956,2,678.6620488713789,5.0,11.0,1771.0,3195.0,3234.8,3245.0
1758502651,160,3245,205.7,2,676.7166830974319,5.0,11.0,1771.0,3194.9,3234.6299999999997,3245.0
