t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1758500070,3,372,154.33333333333334,7,192.3962924105694,84.0,372.0,372.0,372.0,372.0,372.0
1758500100,5,372,94.4,4,158.88140231002495,7.0,228.0,372.0,372.0,372.0,372.0
1758500130,5,372,94.4,4,158.88140231002495,7.0,228.0,372.0,372.0,372.0,372.0
1758500160,13,372,38.15384615384615,2,102.74551584201146,3.0,6.0,372.0,372.0,372.0,372.0
1758500190,14,372,35.57142857142857,2,99.18647107320658,3.0,5.5,372.0,372.0,372.0,372.0
1758500220,17,372,30.352941176470587,2,90.18310621762161,3.0,6.0,372.0,372.0,372.0,372.0
1758500250,18,372,28.77777777777778,2,87.74532369343314,3.0,5.5,372.0,372.0,372.0,372.0
1758500280,19,372,27.31578947368421,1,85.51091719227625,3.0,5.0,372.0,372.0,372.0,372.0
1758500310,20,372,26.05,1,83.42249791210246,3.0,4.75,357.5999999999998,372.0,372.0,372.0
1758500340,21,372,24.952380952380953,1,81.4656223142475,3.0,4.5,343.1999999999996,372.0,372.0,372.0
1758500370,22,372,23.90909090909091,1,79.65276373461734,3.0,4.25,328.7999999999994,372.0,372.0,372.0
1758500400,23,372,22.956521739130434,1,77.95539415756211,3.0,4.0,314.3999999999992,372.0,372.0,372.0
1758500430,24,372,22.083333333333332,1,76.36179141695013,3.0,4.0,300.0,372.0,372.0,372.0
1758500460,25,372,21.28,1,74.86182827939305,3.0,4.0,285.5999999999998,372.0,372.0,372.0
1758500490,26,372,20.53846153846154,1,73.44670490592796,3.0,4.0,271.1999999999996,372.0,372.0,372.0
1758500520,27,372,19.88888888888889,1,72.09946832906144,3.0,4.0,256.7999999999994,372.0,372.0,372.0
1758500550,28,372,19.25,1,70.83241829474328,3.0,3.75,242.39999999999918,372.0,372.0,372.0
1758500580,29,372,18.655172413793103,1,69.62977393844685,3.0,3.5,228.0,372.0,372.0,372.0
1758500610,30,372,18.066666666666666,1,68.49461762560735,3.0,3.25,213.5999999999998,372.0,372.0,372.0
1758500640,33,372,16.606060606060606,1,65.3734174731688,2.0,3.0,170.39999999999918,372.0,372.0,372.0
1758500670,37,372,14.945945945945946,1,61.82409901663929,2.0,3.0,112.80000000000041,372.0,372.0,372.0
1758500700,103,372,6.174757281553398,1,37.319612460544334,1.0,2.0,4.799999999999997,78.32000000000012,360.4799999999982,372.0
1758500730,165,372,4.181818181818182,0,29.545185057614578,1.0,2.0,3.0,11.080000000000041,181.92000000000098,372.0
1758500760,166,372,4.162650602409639,0,29.456553361892663,1.0,2.0,3.0,10.95999999999998,179.0400000000036,372.0
1758500790,168,372,4.125,0,29.28165670111028,1.0,2.0,3.0,10.720000000000027,173.28000000000065,372.0
1758500820,169,372,4.112426035502959,0,29.19483645487567,1.0,2.0,3.0,10.599999999999966,170.40000000000327,372.0
1758500850,227,372,3.60352422907489,0,25.190277410549257,1.0,2.0,3.5999999999999943,5.8799999999999955,64.11999999999992,372.0
1758500880,280,372,3.460714285714286,0,22.746819688465905,1.0,2.0,4.0,7.0,41.87999999999988,372.0
1758500910,282,372,3.4397163120567376,0,22.667131359026193,1.0,2.0,4.0,7.0,40.84000000000083,372.0
1758500940,285,372,3.4105263157894736,0,22.548927117684247,1.0,2.0,4.0,7.0,39.27999999999929,372.0
1758500970,286,372,3.3986013986013988,0,22.510236224419234,1.0,2.0,4.0,7.0,38.75999999999976,372.0
1758501000,287,372,3.3937282229965158,0,22.47099985877691,1.0,2.0,4.0,7.0,38.24000000000024,372.0
1758501030,288,372,3.3854166666666665,0,22.432261078812672,1.0,2.0,4.0,7.0,37.72000000000071,372.0
1758501060,289,372,3.3771626297577853,0,22.393721937166994,1.0,2.0,4.0,7.0,37.20000000000118,372.0
1758501090,290,372,3.3655172413793104,0,22.355824517783812,1.0,2.0,4.0,7.0,36.6799999999987,372.0
1758501120,290,372,3.3655172413793104,0,22.355824517783812,1.0,2.0,4.0,7.0,36.6799999999987,372.0
1758501150,290,372,3.3655172413793104,0,22.355824517783812,1.0,2.0,4.0,7.0,36.6799999999987,372.0
1758501180,290,372,3.3655172413793104,0,22.355824517783812,1.0,2.0,4.0,7.0,36.6799999999987,372.0
1758501211,290,372,3.3655172413793104,0,22.355824517783812,1.0,2.0,4.0,7.0,36.6799999999987,372.0
1758501241,290,372,3.3655172413793104,0,22.355824517783812,1.0,2.0,4.0,7.0,36.6799999999987,372.0
1758501271,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501301,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501331,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501361,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501391,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501421,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501451,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501481,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501511,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501541,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501571,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501601,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501631,291,372,3.357388316151203,0,22.31767751598072,1.0,2.0,4.0,7.0,36.15999999999917,372.0
1758501661,292,372,3.345890410958904,0,22.28016431458386,1.0,2.0,4.0,7.0,35.639999999999645,372.0
1758501691,293,372,3.3378839590443685,0,22.24240285014486,1.0,2.0,4.0,7.0,35.12000000000012,372.0
1758501721,294,372,3.3299319727891157,0,22.204832714969807,1.0,2.0,4.0,7.0,34.60000000000059,372.0
1758501751,295,372,3.3254237288135595,0,22.167172465358746,1.0,2.0,4.0,7.0,34.080000000001064,372.0
1758501781,298,372,3.3422818791946307,0,22.05755306693714,1.0,2.0,4.0,7.019999999999982,32.51999999999953,372.0
1758501811,299,372,3.3377926421404682,0,22.020649471914133,1.0,2.0,4.0,7.0,32.0,372.0
1758501841,300,372,3.33,0,21.984209139858017,1.0,2.0,4.0,7.0,31.810000000000173,372.0
1758501871,301,372,3.3222591362126246,0,21.94794909657752,1.0,2.0,4.0,7.0,31.620000000000346,372.0
1758501901,302,372,3.314569536423841,0,21.91186786050757,1.0,2.0,4.0,7.0,31.42999999999944,372.0
1758501931,303,372,3.3069306930693068,0,21.8759639670703,1.0,2.0,4.0,7.0,31.23999999999961,372.0
1758501961,304,372,3.299342105263158,0,21.840235968425457,1.0,2.0,4.0,7.0,31.049999999999784,372.0
1758501991,305,372,3.2918032786885245,0,21.804682433225324,1.0,2.0,4.0,7.0,30.859999999999957,372.0
1758502021,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502051,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502081,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502111,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502141,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502171,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502201,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502231,306,372,3.284313725490196,0,21.76930194637396,1.0,2.0,4.0,7.0,30.67000000000013,372.0
1758502261,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502291,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502321,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502351,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502381,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502411,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502441,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502471,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502501,307,372,3.2768729641693812,0,21.73409310879078,1.0,2.0,4.0,7.0,30.480000000000302,372.0
1758502531,308,372,3.2694805194805197,0,21.69905453717827,1.0,2.0,4.0,7.0,30.290000000000475,372.0
1758502561,311,372,3.3890675241157555,0,21.628678902401035,1.0,2.0,4.0,13.0,30.199999999999932,372.0
1758502591,312,372,3.3814102564102564,0,21.594301691161434,1.0,2.0,4.0,13.0,30.050000000000068,372.0
1758502621,313,372,3.373801916932907,0,21.560087856586165,1.0,2.0,4.0,13.0,29.900000000000205,372.0
1758502651,314,372,3.3694267515923566,0,21.525758883648717,1.0,2.0,4.0,13.0,29.75000000000034,372.0
